T18,Employment by economic activity,,,,,
1,"Total, all countries or areas",2019,Employment by industry: Services (%) Female,58.9000,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2005,Employment by industry: Agriculture (%) Male and Female,58.7300,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2005,Employment by industry: Industry (%) Male and Female,12.0000,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2005,Employment by industry: Services (%) Male and Female,29.2600,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2005,Employment by industry: Agriculture (%) Male,55.5100,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2005,Employment by industry: Industry (%) Male,14.6600,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2005,Employment by industry: Services (%) Male,29.8300,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2005,Employment by industry: Agriculture (%) Female,63.2600,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2005,Employment by industry: Industry (%) Female,8.2600,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2005,Employment by industry: Services (%) Female,28.4800,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2010,Employment by industry: Agriculture (%) Male and Female,54.0700,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2010,Employment by industry: Industry (%) Male and Female,13.3300,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2010,Employment by industry: Services (%) Male and Female,32.6000,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2010,Employment by industry: Agriculture (%) Male,51.5500,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2010,Employment by industry: Industry (%) Male,16.3100,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2010,Employment by industry: Services (%) Male,32.1500,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2010,Employment by industry: Agriculture (%) Female,57.5500,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2010,Employment by industry: Industry (%) Female,9.2300,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2010,Employment by industry: Services (%) Female,33.2200,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2015,Employment by industry: Agriculture (%) Male and Female,53.3100,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2015,Employment by industry: Industry (%) Male and Female,13.6100,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2015,Employment by industry: Services (%) Male and Female,33.0800,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2015,Employment by industry: Agriculture (%) Male,51.3100,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2015,Employment by industry: Industry (%) Male,16.7600,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2015,Employment by industry: Services (%) Male,31.9300,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2015,Employment by industry: Agriculture (%) Female,55.9800,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2015,Employment by industry: Industry (%) Female,9.4000,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2015,Employment by industry: Services (%) Female,34.6200,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2019,Employment by industry: Agriculture (%) Male and Female,52.5100,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2019,Employment by industry: Industry (%) Male and Female,13.5600,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2019,Employment by industry: Services (%) Male and Female,33.9300,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2019,Employment by industry: Agriculture (%) Male,50.6800,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2019,Employment by industry: Industry (%) Male,16.8200,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2019,Employment by industry: Services (%) Male,32.5100,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2019,Employment by industry: Agriculture (%) Female,54.9400,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2019,Employment by industry: Industry (%) Female,9.2400,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
2,Africa,2019,Employment by industry: Services (%) Female,35.8300,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2005,Employment by industry: Agriculture (%) Male and Female,33.9700,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2005,Employment by industry: Industry (%) Male and Female,23.9600,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2005,Employment by industry: Services (%) Male and Female,42.0800,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2005,Employment by industry: Agriculture (%) Male,31.6200,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2005,Employment by industry: Industry (%) Male,25.1400,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2005,Employment by industry: Services (%) Male,43.2500,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2005,Employment by industry: Agriculture (%) Female,43.4000,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2005,Employment by industry: Industry (%) Female,19.0900,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2005,Employment by industry: Services (%) Female,37.5100,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2010,Employment by industry: Agriculture (%) Male and Female,30.3700,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2010,Employment by industry: Industry (%) Male and Female,27.5300,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2010,Employment by industry: Services (%) Male and Female,42.1100,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2010,Employment by industry: Agriculture (%) Male,27.9100,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2010,Employment by industry: Industry (%) Male,29.4800,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2010,Employment by industry: Services (%) Male,42.6200,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2010,Employment by industry: Agriculture (%) Female,39.8700,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2010,Employment by industry: Industry (%) Female,19.9300,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2010,Employment by industry: Services (%) Female,40.1900,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2015,Employment by industry: Agriculture (%) Male and Female,28.9800,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2015,Employment by industry: Industry (%) Male and Female,28.1000,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2015,Employment by industry: Services (%) Male and Female,42.9200,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2015,Employment by industry: Agriculture (%) Male,26.5200,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2015,Employment by industry: Industry (%) Male,29.9300,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2015,Employment by industry: Services (%) Male,43.5500,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2015,Employment by industry: Agriculture (%) Female,38.2600,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2015,Employment by industry: Industry (%) Female,21.1200,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2015,Employment by industry: Services (%) Female,40.6200,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2019,Employment by industry: Agriculture (%) Male and Female,27.7200,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2019,Employment by industry: Industry (%) Male and Female,27.9900,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2019,Employment by industry: Services (%) Male and Female,44.3000,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2019,Employment by industry: Agriculture (%) Male,25.4900,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2019,Employment by industry: Industry (%) Male,29.9100,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2019,Employment by industry: Services (%) Male,44.6000,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2019,Employment by industry: Agriculture (%) Female,36.1100,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2019,Employment by industry: Industry (%) Female,20.6600,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
15,Northern Africa,2019,Employment by industry: Services (%) Female,43.2200,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
202,Sub-Saharan Africa,2005,Employment by industry: Agriculture (%) Male and Female,63.5900,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
202,Sub-Saharan Africa,2005,Employment by industry: Industry (%) Male and Female,9.6600,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
202,Sub-Saharan Africa,2005,Employment by industry: Services (%) Male and Female,26.7500,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
202,Sub-Saharan Africa,2005,Employment by industry: Agriculture (%) Male,62.4300,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
202,Sub-Saharan Africa,2005,Employment by industry: Industry (%) Male,11.6300,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
202,Sub-Saharan Africa,2005,Employment by industry: Services (%) Male,25.9500,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
202,Sub-Saharan Africa,2005,Employment by industry: Agriculture (%) Female,64.9700,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
202,Sub-Saharan Africa,2005,Employment by industry: Industry (%) Female,7.3300,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
202,Sub-Saharan Africa,2005,Employment by industry: Services (%) Female,27.7000,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
202,Sub-Saharan Africa,2010,Employment by industry: Agriculture (%) Male and Female,58.6600,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
202,Sub-Saharan Africa,2010,Employment by industry: Industry (%) Male and Female,10.5800,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
202,Sub-Saharan Africa,2010,Employment by industry: Services (%) Male and Female,30.7600,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
202,Sub-Saharan Africa,2010,Employment by industry: Agriculture (%) Male,58.3000,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
202,Sub-Saharan Africa,2010,Employment by industry: Industry (%) Male,12.5500,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
202,Sub-Saharan Africa,2010,Employment by industry: Services (%) Male,29.1600,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
202,Sub-Saharan Africa,2010,Employment by industry: Agriculture (%) Female,59.0700,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
202,Sub-Saharan Africa,2010,Employment by industry: Industry (%) Female,8.3100,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
202,Sub-Saharan Africa,2010,Employment by industry: Services (%) Female,32.6200,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
202,Sub-Saharan Africa,2015,Employment by industry: Agriculture (%) Male and Female,57.5900,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
202,Sub-Saharan Africa,2015,Employment by industry: Industry (%) Male and Female,11.0600,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
202,Sub-Saharan Africa,2015,Employment by industry: Services (%) Male and Female,31.3500,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
202,Sub-Saharan Africa,2015,Employment by industry: Agriculture (%) Male,57.7700,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
202,Sub-Saharan Africa,2015,Employment by industry: Industry (%) Male,13.3300,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
202,Sub-Saharan Africa,2015,Employment by industry: Services (%) Male,28.9000,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
202,Sub-Saharan Africa,2015,Employment by industry: Agriculture (%) Female,57.3900,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
202,Sub-Saharan Africa,2015,Employment by industry: Industry (%) Female,8.4700,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed January 2019."
